Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	50	7.987220447284344	4.923166663950121E-5	RTN4, IER3IP1, PDIA6, TMEM64, RTN3, SEZ6L2, ARHGAP5, MCTP2, P4HA2, P4HA1, PLOD2, PGRMC1, SRD5A3, PSENEN, CAT, ZDHHC2, STC2, PGAP1, CCDC47, LPCAT2, MCTP1, EBPL, NUCB2, USO1, TMX1, STX8, CAV1, DERL1, CYP51A1, SEC62, STAU2, TMED7, FNDC4, VRK2, TMEM50A, TMED2, RNF128, HSPA5, TRAM1, TMEM30A, MEST, ATP11C, PARK7, HSP90B1, BNIP3L, SULF1, SPCS3, POMP, MGST1, RCN2	599	828	18224	1.837200487124273	0.025755934014271897	0.006502125510145618	0.07145253031624055
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	39	6.230031948881789	6.60876564254741E-5	GALNT3, CAV2, CAV1, GALNT1, GALNT7, GNPNAT1, SLC35A5, LMAN1, ITM2B, RAB1A, RTN3, HS2ST1, TMED7, CDC42, TMED2, GNPTAB, B3GNT5, FOLR1, TMEM59, GOPC, MANEA, GOLGA5, C1GALT1, KDELR3, RAB2A, MGAT4A, ADAM10, ROCK1, ARFIP1, LPCAT2, GLCE, TNKS2, PJA2, MAN2A1, ZDHHC17, ATP2C1, USO1, SCARA3, PROS1	599	591	18224	2.0076777709041296	0.034421248920020964	0.006981041598058346	0.0959055963666744
UP_KEYWORDS	Golgi apparatus	45	7.188498402555911	1.4155360025674756E-4	GALNT3, CAV2, CAV1, GALNT1, GALNT7, AP1AR, GNPNAT1, TSNAX, CCDC91, POSTN, LMAN1, ITM2B, RAB1A, RTN3, HS2ST1, TMED7, DPY30, TMED2, GNPTAB, B3GNT5, TMEM59, GOPC, MANEA, PSENEN, GOLGA5, TMEM30A, SCAMP1, RAB2A, MGAT4A, ADAM10, ROCK1, OSBPL9, LPCAT2, GLCE, TNKS2, PJA2, MAN2A1, ZDHHC17, ATP2C1, SULF1, NUCB2, USO1, YIPF5, SGCE, SCARA3	623	812	20581	1.8307747353106296	0.053043379059798945	0.009042533757511184	0.19616259488397514
GOTERM_CC_DIRECT	GO:0016020~membrane	103	16.45367412140575	1.7375344800050436E-4	LDHA, CNOT2, TTK, INTS2, SYT7, HS2ST1, PGRMC1, KRR1, PTPRK, KIF5B, DARS, KRT10, PDE4D, ATP2C1, VEGFA, USO1, SDCBP, SLU7, ARL8A, ADD3, CAV2, CAV1, GNAI3, DERL1, BBS7, CYP51A1, ENPP4, SNX2, SNX4, CCDC91, PPT1, LMAN1, DAAM1, BCHE, FOLR1, CKLF, HSPE1, ZMPSTE24, RPS20, TMEM30A, CSF1R, LAPTM4B, MGAT4A, NUF2, NCKAP1L, EPRS, OCIAD1, ATAD1, LAMP2, CRBN, RAP1A, HSPA14, IER3IP1, NRP1, HEXB, TMEM237, CLTC, ACTR3, CDC42, ARHGAP5, MCTP2, P4HA1, GOPC, ABHD13, CAT, GOLGA5, ADAM10, MPP1, PIGU, CCDC47, LMBRD1, SLIT2, NDUFA12, PIGN, MAN2A1, MAGT1, GALNT3, GALNT1, GALNT7, KITLG, EEA1, KIT, ITM2B, SEC62, STAU2, SFT2D1, LY6D, TSPAN31, CAMK2D, RAB11A, HSD17B4, HSPA5, CD24, PPP3CA, CD5, C1GALT1, TSPAN13, CENPE, ITPR2, HSP90B1, CDH17, PGK1, SCP2	599	2200	18224	1.4243982394900592	0.087983620222019	0.015232350824008756	0.2519654771718671
UP_KEYWORDS	Cell cycle	38	6.070287539936102	1.853287095986249E-4	EID1, HAUS3, GNAI3, GNAI1, LIN9, ANLN, CLTC, CCNG1, SYCP2, CCNG2, CD2AP, CDC42, VRK1, CDCA2, RAB11A, ASPM, CCNH, DLGAP5, GMNN, SMC5, PKN2, NUF2, CENPE, PCNP, RB1, PPP1CC, PPP1CB, AHR, SMC3, SMC4, NAE1, MNAT1, NEDD1, SASS6, UBA3, ARL8A, MIS18BP1, GADD45A	623	650	20581	1.9312952216323003	0.06887166588907445	0.01014224072859371	0.25675308326906787
UP_KEYWORDS	Isopeptide bond	57	9.105431309904153	2.0224439952823032E-4	ZNF451, U2SURP, CBX3, RORA, MBIP, NSRP1, PTEN, CD2AP, CUL5, ZNF776, RBM8A, RPS3A, CCDC43, TOP2A, LUC7L3, ZNF644, ZHX1, G3BP2, CCNL1, PDE4D, BASP1, CCDC138, NRIP1, PCF11, HIF1A, PSMA6, SERPINF2, GRM8, DNTTIP2, PCYOX1, HMGB1, ING3, ING2, ATG12, ZBTB10, KIAA0101, ANLN, PHIP, HSPA5, RPS20, BRMS1L, PLAG1, MAF, KIAA1586, MAFB, KIF18A, SMAD4, INTS12, CENPE, RSBN1, PARK7, ATAD1, RPAP3, RLF, UACA, MIS18BP1, CALM2	623	1132	20581	1.6634389055578558	0.07491714144808126	0.00968677408747709	0.2801574705978638
KEGG_PATHWAY	hsa05010:Alzheimer's disease	18	2.8753993610223643	2.1698135301340544E-4	NDUFB3, NDUFB5, ADAM10, NDUFA8, NDUFA4L2, NDUFA6, COX7B, NDUFC2, MME, NDUFA12, NAE1, ITPR2, CALML3, CASP8, PSENEN, PPP3CA, CALM2, ATP5J	264	168	6879	2.791801948051948	0.050130013965314024	0.050130013965314024	0.27915029731659935
UP_KEYWORDS	Protein transport	36	5.7507987220447285	2.3626385640382195E-4	VPS29, DERL1, BBS7, CHMP4C, AP1AR, SNX2, CCDC91, SNX4, GPM6B, LMAN1, SEC62, RAB1A, NXT2, SFT2D1, HOOK1, TMED7, TMED2, ANKRD50, GOPC, KIAA1033, RAB11A, VPS35, TRAM1, KDELR3, RAB2A, SCAMP1, PGAP1, KIF18A, STXBP3, TIMM23, DENND1B, SENP2, RAB11FIP2, USO1, YIPF5, VPS26A	623	610	20581	1.949625029602926	0.08695702726373755	0.010057122363334003	0.3272110381799864
UP_KEYWORDS	Membrane	269	42.97124600638978	2.9445971675835824E-4	SYT1, LDHA, CADM4, VKORC1L1, INTS2, IARS2, PRKG2, SYT7, C14ORF1, RAB1A, ZNRF2, HS2ST1, DIRAS2, S1PR1, CD44, INSIG2, PLOD2, PSENEN, SCD5, ADAM9, PTPRK, ROCK1, STRN3, LPCAT2, PTPRO, GLCE, EBPL, SPAG9, ATP2C1, NPTN, ARL8A, HAS2, ADD3, GRB14, TMX1, ARV1, GNAI3, GNAI1, CYP51A1, ENPP4, STK17B, MME, CCDC91, NRN1, TMCC1, ALCAM, VRK1, VRK2, SYPL1, TMEM50A, CKLF, TMEM123, ZMPSTE24, TRAM1, LAPTM4B, MGAT4A, LAMTOR3, NDUFA4L2, TM2D2, OSBPL9, SPTSSA, NCKAP1L, ATP11C, SEMA6D, POMP, TMEM41B, RTN4, IER3IP1, NRP1, GPR160, MPEG1, GNPNAT1, PDIA6, RTN1, RTN3, GPX8, CLDND1, MYB, GOLGA5, ATP5J, KDELR3, ZDHHC2, ADAM10, JKAMP, PGAP1, FAM76B, OSTM1, CD164, NDUFA12, MYCN, PJA2, SENP2, RAB11FIP2, ZDHHC17, CLIC4, GRM8, BNIP2, PLXDC2, PFDN4, CNEP1R1, SUSD4, SGCE, ARL4C, ATG12, GPM6B, EEA1, KIT, ITM2B, SLC19A2, SFT2D1, BEST3, FNDC4, LY6D, GNPTAB, RAB11A, PPP3CA, CD24, C1GALT1, RAB2A, CYP4V2, ITPR2, FZD6, NAE1, CDH17, BNIP3L, C4ORF3, PHLDB2, TSPO, MPZL2, CHMP4C, ATP6AP2, ZNF451, TSPAN6, CYP2W1, MINOS1, NRCAM, SEZ6L2, TMEM9B, SLC25A24, SLC2A3, PGRMC1, ROBO2, OMA1, SCAMP1, SPTLC1, PDE4D, BASP1, TMEM209, TNKS2, SLC25A30, TMEM106B, CYP4X1, LRP12, USO1, SDCBP, MFAP3, VPS26A, HMGB1, CAV2, STX8, CAV1, DERL1, BBS7, COX7B, SNX2, SNX4, KCNA6, LMAN1, ATF2, LAPTM5, B3GNT5, FOLR1, BCHE, MANEA, TMEM30B, PPIL3, NDRG1, ARL6IP6, SLC30A9, TMEM30A, CSF1R, MEST, ATAD1, LAMP2, USMG5, CRBN, PRICKLE1, ITGA6, DSG2, FREM2, TXNDC16, SPCS3, RAP1A, ANTXR2, YIPF5, SCARA3, DNAJB4, TMEM237, RHOQ, TMEM60, DPY19L4, CXADR, CLTC, DDR2, TMEM64, CDC42, RANBP9, TMEM56, MCTP2, ARHGAP5, GPC3, CXCR4, TMEM59, SPINT2, ZFYVE16, GOPC, SRD5A3, ABHD13, GABRG1, TM9SF2, MPP1, PIGX, PIGW, PIGU, PKN2, NDUFC2, TMEM70, CCDC47, STXBP3, TIMM23, LMBRD1, PIGN, MCTP1, ACVR2A, C5ORF15, TMEM68, MAN2A1, MAGT1, TMEM182, NUCB2, UBE2W, PROS1, GALNT3, VPS29, NDUFB3, GALNT1, NDUFB5, GALNT7, CRLF3, SLC35A5, KITLG, SEC62, TMED7, TMED2, TSPAN31, RNF128, CAMK2D, TMEM87A, VPS35, CD5, NDUFA8, C1ORF27, NDUFA6, TSPAN13, PARK7, TMEM47, DSC2, MGST1, GCA	623	7494	20581	1.1858152118270326	0.10719196287124111	0.011274331476857857	0.4076561196952655
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	8	1.2779552715654952	3.088070278847602E-4	SERPINF2, SFRP2, P4HA1, COL3A1, COL12A1, DDR2, COL5A2, MMP11	574	39	16792	6.000893415527562	0.5561585655267102	0.5561585655267102	0.546493907992196
GOTERM_CC_DIRECT	GO:0005793~endoplasmic reticulum-Golgi intermediate compartment	10	1.5974440894568689	3.6415989122965753E-4	ERP44, HMGB1, TMED7, TMED2, GNPNAT1, NUCB2, STK17B, PDIA6, HSPA5, LMAN1	599	68	18224	4.474123539232053	0.17555091641150444	0.027200350039363053	0.527401092091706
UP_KEYWORDS	Ubl conjugation	77	12.300319488817891	3.9329230463734796E-4	LDHA, ZNF451, TSNAX, U2SURP, CBX3, MBIP, RORA, NSRP1, PTEN, CD2AP, RANBP9, CUL5, ZNF776, CXCR4, RBM8A, RPS3A, CCDC43, MYB, TOP2A, LUC7L3, ZNF644, JKAMP, USP1, ENC1, ZHX1, CCNL1, G3BP2, PDE4D, BASP1, NRIP1, TNKS2, SENP2, PCF11, SASS6, HIF1A, GRM8, UBE2W, DNTTIP2, SGCE, ADD3, EID1, ING3, STX8, ING2, ZBTB10, KIAA0101, ANLN, KIT, PHIP, RNF128, RPS20, HSPA5, AGL, BRMS1L, CSF1R, MAF, PLAG1, KIAA1586, MAFB, PAIP2, DLGAP5, SMC5, KIF18A, SMAD4, CENPE, INTS12, PCNP, RSBN1, PARK7, NAE1, FZD6, RLF, RPAP3, UACA, CRBN, MIS18BP1, CALM2	623	1705	20581	1.4919173613628127	0.14053684306298253	0.013673593663172556	0.5441359876074636
GOTERM_BP_DIRECT	GO:0015031~protein transport	28	4.472843450479233	5.111267196459624E-4	VPS29, CHMP4C, BBS7, AP1AR, TSNAX, CCDC91, PPT1, GPM6B, SNX4, LMAN1, NXT2, SFT2D1, HOOK1, TMED7, GOPC, KIAA1033, RAB11A, TRAM1, RAB2A, KDELR3, SCAMP1, PGAP1, KIF18A, DENND1B, SENP2, HSP90B1, RAP1A, YIPF5	574	395	16792	2.0737264587835753	0.7393578627658846	0.4894687695800428	0.9030084493218071
UP_KEYWORDS	Hydroxylation	11	1.7571884984025559	5.946977990912126E-4	C1QB, HIF1A, COL9A3, COL3A1, PPP1R12A, COL12A1, PROS1, ASB4, COL5A2, COL4A5, TNKS2	623	95	20581	3.825141505449016	0.2046927494062024	0.01890458716350263	0.8217237864530769
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	16	2.5559105431309903	8.293359670038149E-4	CAV1, LDHA, CCL2, SMAD4, EGLN3, POSTN, CXCL12, ITPR2, HSP90B1, HIF1A, CXCR4, PLOD2, VEGFA, CAMK2D, CAT, CD24	574	172	16792	2.721335386111336	0.8871909314449443	0.5168136342738715	1.4612969733174053
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	47	7.507987220447284	8.544352097344485E-4	GALNT3, CAV2, SYT1, ARV1, GALNT1, IER3IP1, GNAI3, ING2, AP1AR, DIAPH2, GNPNAT1, TSNAX, CCDC91, PPT1, LMAN1, ITM2B, RAB1A, TMED7, DPY30, CD44, TMED2, GNPTAB, RNF128, GOPC, MANEA, RAB11A, PSENEN, CAT, GOLGA5, TMEM30A, FGD4, ZDHHC2, RAB2A, ADAM10, STC2, OSBPL9, STRN3, GLCE, PLA2G4A, ZDHHC17, ATP2C1, LARP7, SULF1, NUCB2, USO1, SGCE, CWC22	599	863	18224	1.6569291809253353	0.36430998814650506	0.055056866652511416	1.2333611164765168
KEGG_PATHWAY	hsa04360:Axon guidance	14	2.2364217252396164	0.001071118728250651	GNAI3, NRP1, ROCK1, GNAI1, CXCL12, SLIT2, CDC42, SEMA6D, CXCR4, SEMA3C, ROBO2, PPP3CA, SEMA3A, RASA1	264	127	6879	2.872405153901217	0.22430136427437586	0.11926244787358808	1.3710440487459064
UP_KEYWORDS	Chaperone	16	2.5559105431309903	0.001216390428600364	ANP32B, ANP32E, PDIA6, DNAJC21, BBS10, PARK7, HSP90AB2P, PFDN2, ERP44, HSP90B1, TBCA, PFDN4, POMP, HSPE1, HSPA14, DNAJB4	623	201	20581	2.62967665684419	0.3741192181112215	0.035403883825828375	1.6740458732945274
GOTERM_BP_DIRECT	GO:0006457~protein folding	16	2.5559105431309903	0.0013164729656559796	TMX1, GNAI3, FKBP7, GNAI1, PDIA6, DNAJC21, LMAN1, HSP90AB2P, PFDN2, ERP44, HSP90B1, TBCA, PFDN4, PPIL3, HSPE1, DNAJB4	574	180	16792	2.60038714672861	0.9687146370985344	0.5794328966669189	2.310217763060407
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	16	2.5559105431309903	0.001638680964880502	ADAM10, KIT, SNAI2, SPAG9, S1PR1, ITGA6, SEMA6D, VEGFA, SDCBP, SEMA3C, WNT11, HAS2, HSPA5, CTSH, MYLK, CSF1R	574	184	16792	2.5438569913649447	0.9866102519670911	0.5779591579003925	2.8679239870243123
UP_KEYWORDS	Cell division	24	3.8338658146964857	0.0017712075138862468	HAUS3, GNAI3, GNAI1, SMC5, PKN2, NUF2, ANLN, CENPE, CLTC, CCNG1, SYCP2, PPP1CC, CCNG2, PPP1CB, CD2AP, SMC3, SMC4, CDC42, VRK1, NEDD1, CDCA2, ARL8A, MIS18BP1, ASPM	623	388	20581	2.0434214227796987	0.49465782923598	0.04758212274744056	2.428939211513814
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	20	3.1948881789137378	0.0018390804481916428	RAB2A, STX8, LAMTOR3, GNAI3, GNAI1, ATP11C, SYT7, OSTM1, CD164, LMBRD1, ZNRF2, TMEM106B, ATP6V1A, LAMP2, TMEM9B, LAPTM5, TMEM59, GOPC, VPS35, ARL8A	599	274	18224	2.220732851589632	0.6230376731974916	0.10273238230767467	2.6371062805903733
GOTERM_BP_DIRECT	GO:1901844~regulation of cell communication by electrical coupling involved in cardiac conduction	4	0.6389776357827476	0.0019468388518516953	CAV1, CAMK2D, PDE4D, CALM2	574	8	16792	14.627177700348433	0.994054833528719	0.5743747967543463	3.3984991091506767
UP_SEQ_FEATURE	mutagenesis site	92	14.696485623003195	0.0020940535427611748	NAMPT, IMPA1, DZIP3, GNPNAT1, TTK, RHOQ, RORA, CXADR, WBP4, PTEN, AUH, HOOK1, CDC42, G2E3, S1PR1, INSIG2, CXCR4, RBM8A, P4HA1, ZFYVE16, CASP8, CLK4, GOPC, CDCA2, PSENEN, SPIB, YOD1, TOP2A, POLK, NUDT12, ROCK1, CCNH, USP1, PDE4D, RB1, PBK, LMBRD1, PPP1CC, AHR, STK3, NRIP1, MAP4K3, ZDHHC17, RAB11FIP2, HIF1A, LARP7, USO1, SMARCA5, SLU7, VPS26A, PROS1, UGP2, VPS29, CAV2, EID1, TMX1, CCL2, KIAA0101, EGLN3, STK17B, ANLN, EEA1, KIT, DAAM1, UHMK1, TMED7, VRK1, CNOT6L, REXO2, PPP1R12A, RAB11A, THBS2, PLAG1, CES1, RAD51AP1, SMAD5, SMAD4, ATAD2, BRIP1, SIRT1, PARK7, NAE1, TXNDC12, NREP, PLA2G4A, PRICKLE1, PNRC1, SULF1, UBA3, SCP2, HPGD, PHLDB2	622	2191	20063	1.354412453166344	0.970139457146077	0.8271979662911253	3.4679129587331325
KEGG_PATHWAY	hsa04510:Focal adhesion	18	2.8753993610223643	0.002223989537109772	CAV2, CAV1, ROCK1, COL3A1, PPP1CC, PPP1CB, PTEN, COL5A2, COL4A5, CDC42, LAMA4, ARHGAP5, ITGA6, VEGFA, PPP1R12A, RAP1A, THBS2, MYLK	264	206	6879	2.276809355692851	0.4100234608935399	0.16129046452059803	2.8273428773507137
GOTERM_CC_DIRECT	GO:0005770~late endosome	12	1.9169329073482428	0.002266491959869128	VPS29, TF, LAMP2, STX8, DERL1, CXCR4, TMEM59, AP1AR, GNPNAT1, RNF128, RAP1A, VPS35	599	122	18224	2.992528531158488	0.6995891076885457	0.11331049619847033	3.2406381016053976
GOTERM_BP_DIRECT	GO:0016050~vesicle organization	6	0.9584664536741214	0.002329622666604469	CAV2, CAV1, ZFYVE16, SNX2, SNX4, CD2AP	574	28	16792	6.268790443006472	0.9978322280886105	0.5836768967544412	4.053754266221743
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	118	18.849840255591054	0.0023927735086904526	INTS2, RORA, DPY30, RBM8A, CGGBP1, TIA1, CDCA2, LUC7L3, SCAMP1, POLK, KRR1, USP1, STRN3, ZHX1, ENC1, SPAG1, PPP1CB, AHR, PCF11, HIF1A, PSMA6, SMARCA5, SLU7, SNRPE, ADD3, SNRPG, EID1, HMGB1, EID2, ZCRB1, UBE2V2, ANLN, CCDC91, CCNG1, ATF2, RPS25, VRK1, LEO1, RPS20, CSTF3, KLF12, SMAD5, SMAD4, BRIP1, ATAD2, INTS12, NEDD1, NSMCE4A, POMP, THNSL1, DNAJB4, NAMPT, TAF1D, U2SURP, SKAP2, CXADR, WBP4, PTMA, PTEN, MCTP2, RPS3A, CASP8, KIAA1033, RBM48, TOP2A, CCNH, PKN2, GTF2H3, TMEM70, ZNF143, MBNL1, RB1, NRIP1, SENP2, PFDN2, RAB11FIP2, LARP7, ADK, THOC7, GADD45A, REV3L, HAUS3, ING3, NDUFB5, ING2, ZBTB10, LIN9, EGLN3, KIAA0101, CCDC59, NXT2, ZBTB8OS, NR1D2, PPP1R12A, CAMK2D, PPP3CA, POLR3G, RAD51AP1, GMNN, PAK1IP1, SMC5, FAM188A, SIRT1, SMC3, SMC4, MNAT1, PSMD14, ZBED5, SP4, SH3BGRL2, ZRANB2, MIS18BP1, TCEB1, CWC22, HPGD, SCP2, USP45, CALM2	599	2784	18224	1.2895246867384336	0.7190811962260424	0.10901378927823802	3.4182877792759747
UP_SEQ_FEATURE	short sequence motif:Prevents secretion from ER	8	1.2779552715654952	0.0026974674740952607	ERP44, TXNDC12, HSP90B1, KDELC1, FKBP7, PDIA6, HSPA5, RCN2	622	61	20063	4.230246165199516	0.9891583808617903	0.7786745365948508	4.446019308694216
GOTERM_BP_DIRECT	GO:0030225~macrophage differentiation	5	0.7987220447284344	0.0028031642493100872	CDC42, CASP8, VEGFA, SIRT1, CSF1R	574	18	16792	8.126209833526907	0.9993780645451681	0.6026088743426903	4.858566827395128
UP_SEQ_FEATURE	compositionally biased region:Arg/Ser-rich	4	0.6389776357827476	0.003009540676572052	RSRC1, U2SURP, ZRANB2, LUC7L3	622	10	20063	12.902250803858522	0.9935815678539077	0.716953858731497	4.9482109245452826
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	13	2.07667731629393	0.003072609442284917	CCL2, HEXB, RHOQ, ARHGAP18, KIT, PHIP, VRK1, VRK2, VEGFA, CSNK1G3, RASA1, FGD4, CSF1R	574	140	16792	2.7164758586361377	0.9996944518385757	0.5931322219551314	5.313657204307908
GOTERM_MF_DIRECT	GO:0019955~cytokine binding	5	0.7987220447284344	0.0033065338736412726	NRP1, CXCR4, KIT, PARK7, CSF1R	570	19	16881	7.793628808864266	0.9176895704165146	0.713102057198931	4.919272163633015
GOTERM_CC_DIRECT	GO:0005829~cytosol	136	21.72523961661342	0.0033777125654038155	SRP14, LDHA, ALDH1L1, CHMP4C, CNOT2, SYT7, PRKG2, IARS2, RAB1A, ZNRF2, HOOK1, CUL5, RBM8A, DARS, ROCK1, PDE4D, DCTN6, PPP1CC, PPP1CB, STK3, TNKS2, SPAG9, HIF1A, PSMA6, USO1, SDCBP, VPS26A, SNRPE, ADD3, GRB14, FBXL3, SNRPG, STX8, BBS7, DIAPH2, SNX2, PPT1, DAAM1, RPS25, VRK1, CNOT6L, NDRG1, GLO1, RPS20, FGD4, MOCS2, SMAD5, SMAD4, NUF2, NCKAP1L, EPRS, ARFIP1, TSN, DENND1B, NEDD1, PLA2G4A, PLK2, PRICKLE1, UBA3, POMP, RAP1A, HSPA14, PDCD5, DNAJB4, MYLK, NAMPT, IMPA1, NRP1, AP1AR, GNPNAT1, TSNAX, ARHGAP18, RHOQ, CLTC, SKAP2, PTEN, ACTR3, CDC42, RANBP9, ARHGAP5, RPS3A, CASP8, YOD1, ARHGAP11A, CAT, G3BP2, PKN2, STXBP3, OSTM1, ATP6V1A, SIKE1, CLIC4, BNIP2, ADK, PFDN4, NUCB2, TMSB4Y, CTSH, SRP9, UGP2, VPS29, HAUS3, ATG12, SAV1, EGLN3, EEA1, SEC62, ALDH1A1, PPP1R12A, CAMK2D, RAB11A, GVINP1, VPS35, PPP3CA, TPRKB, RASA1, AGL, POLR3G, CES1, CEP135, GMNN, KIF18A, CENPE, RICTOR, TPMT, SMC3, PARK7, NAE1, SMC4, HSP90B1, PSMD14, BNIP3L, TCEB1, PGK1, HPGD, CALM2	599	3315	18224	1.2481657463293523	0.833576220421262	0.13880543220136188	4.793489270039409
GOTERM_BP_DIRECT	GO:0031290~retinal ganglion cell axon guidance	5	0.7987220447284344	0.0034559619420426865	ALCAM, NRCAM, NRP1, ROBO2, SLIT2	574	19	16792	7.698514579130753	0.9998888824732919	0.5976738543713447	5.957596828873335
GOTERM_CC_DIRECT	GO:0030496~midbody	12	1.9169329073482428	0.003502132567865607	CDC42, HSP90B1, GNAI3, CHMP4C, GNAI1, CLIC4, PKN2, CENPE, ARL8A, HSPA5, PPP1CC, ASPM	599	129	18224	2.8301432620258566	0.8442320807413514	0.13327180509495395	4.96590520969079
GOTERM_CC_DIRECT	GO:0009986~cell surface	31	4.952076677316294	0.003824592377113597	HMGB1, TF, NRP1, CYP2W1, CXADR, LY6D, CD44, CXCR4, FOLR1, ROBO2, HSPA5, CD24, CLDND1, ADAM9, CSF1R, PTPRK, ADAM10, SLIT2, FZD6, ERP44, ACVR2A, EGFLAM, ITGA6, DSG2, SRPX2, CLIC4, CDH17, SERPINF2, SULF1, VEGFA, NPTN	599	542	18224	1.7401203728230938	0.868785273106475	0.13503455929741348	5.411404065999603
UP_SEQ_FEATURE	metal ion-binding site:Iron	7	1.1182108626198082	0.0038740206264140766	P4HA2, PLOD2, P4HA1, EGLN3, PPP3CA, PPP1CC, PPP1CB	622	49	20063	4.607946715663758	0.9984989438762967	0.7275546586584447	6.326409416121937
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	14	2.2364217252396164	0.003935358211696419	CAV1, SNAI2, PTPRO, TMEM64, STK3, FZD6, SFRP5, PSMD14, DKK1, GPC3, PRICKLE1, PSMA6, SFRP2, WNT11	574	163	16792	2.512644022145743	0.9999686536005769	0.6104506223643638	6.757052345561654
KEGG_PATHWAY	hsa04611:Platelet activation	13	2.07667731629393	0.003945005188934367	PLA2G4A, GNAI3, ROCK1, GNAI1, COL3A1, PPP1R12A, RAP1A, PRKG2, PPP1CC, PPP1CB, COL5A2, MYLK, ITPR2	264	130	6879	2.6056818181818184	0.6081261561104627	0.20879947051036818	4.964448807881339
UP_KEYWORDS	Cytoplasm	175	27.95527156549521	0.004069724161114143	CTTNBP2NL, SRP14, SYT1, LDHA, ALDH1L1, DZIP3, CHMP4C, CNOT2, MBIP, CD2AP, RAB1A, HOOK1, G2E3, BTBD1, RBM8A, RNF32, ASPM, KRR1, ROCK1, KIF5B, DARS, STRN3, ENC1, SPAG1, PDE4D, DCTN6, PPP1CC, PPP1CB, AHR, STK3, TNKS2, SPAG9, HIF1A, TAGLN, PSMA6, USO1, SDCBP, SLU7, CSNK1G3, SNRPE, VPS26A, ADD3, GRB14, FBXL3, SNRPG, EID1, HMGB1, CAV2, GNAI3, BBS7, GNAI1, DIAPH2, ANLN, DAAM1, CCNG2, ATF2, VRK1, VRK2, CNOT6L, NDRG1, RPS20, FGD4, MOCS2, PAIP2, SMAD5, SMAD4, EPRS, TSN, DENND1B, PLA2G4A, NREP, NEDD1, UACA, CRBN, SRPX2, PLK2, PRICKLE1, SEMA6D, SLAIN2, MAP2, POMP, RAP1A, HSPA14, DNAJB4, MYLK, NAMPT, IMPA1, HPS3, TSNAX, ARHGAP18, RHOQ, CLTC, SKAP2, PTEN, HSP90AB2P, ACTR3, CDC42, RANBP9, ARHGAP5, RPS3A, ZFYVE16, GOPC, CASP8, SPIB, TOP2A, ANP32B, IFT80, ANP32E, PKN2, G3BP2, DNAJC21, MBNL2, STXBP3, MBNL1, PJA2, SENP2, PFDN2, SASS6, SIKE1, CLIC4, BNIP2, TBCA, ADK, PFDN4, NUCB2, THOC7, CNEP1R1, SGCE, KIF19, TMSB4Y, ARL4C, SRP9, UGP2, VPS29, HAUS3, ATG12, CRLF3, SAV1, EGLN3, KIAA0101, KITLG, EEA1, KIT, SEC14L2, STAU2, NXT2, ALDH1A1, RNF128, REXO2, PPP1R12A, GPSM2, VPS35, GVINP1, HSPA5, TPRKB, AGL, RASA1, CEP135, GMNN, DLGAP5, KIF18A, CENPE, TPMT, SNAI2, SIRT1, PARK7, SMC4, RSRC1, USP47, PGK1, PHLDB2, HPGD, SCP2, CALM2, GCA	623	4816	20581	1.2004110829071635	0.7919633036166427	0.09937776830664669	5.49941136590445
GOTERM_BP_DIRECT	GO:0014911~positive regulation of smooth muscle cell migration	5	0.7987220447284344	0.00420486174527314	NRP1, SEMA6D, CAMK2D, POSTN, HAS2	574	20	16792	7.313588850174216	0.9999846147624126	0.6028767165627867	7.203663967464092
GOTERM_BP_DIRECT	GO:0051301~cell division	23	3.6741214057507987	0.004597746335751037	HAUS3, GNAI3, GNAI1, SMC5, PKN2, NUF2, CENPE, RB1, CLTC, CCNG1, PPP1CC, SYCP2, CCNG2, PPP1CB, CD2AP, SMC3, SMC4, CDC42, VRK1, NEDD1, CDCA2, ARL8A, MIS18BP1	574	350	16792	1.922429069188651	0.9999945503354718	0.6063544313861744	7.851123304320351
UP_KEYWORDS	Biological rhythms	11	1.7571884984025559	0.004678768395659906	NAMPT, NR1D2, CBX3, RORA, PPP1CC, TOP2A, SIRT1, PPP1CB, FBXL3, AHR, NRIP1	623	125	20581	2.907107544141252	0.8356164752852662	0.10671273410301008	6.29784152609465
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	27	4.313099041533546	0.005011585093374078	HMGB1, BBS7, CNOT2, BUD31, ATF2, FLI1, CREG1, CAMK2D, GLO1, SPIB, MAF, KLF12, MAFB, ZNF770, BRIP1, ZNF143, RB1, AHR, MYCN, NRIP1, MNAT1, ZBED5, SP4, VEGFA, SMARCA5, VGLL3, TCEB1	574	441	16792	1.7910829837161346	0.9999981744095323	0.610865048729303	8.528503085375029
